0.000000000000000000e+00 3.453994108635019700e+01 3.475918858462061678e+01
5.555676121443607618e-03 3.454808264571063603e+01 3.476756741684382490e+01
1.111135224288721524e-02 3.455625376338240784e+01 3.477597563761893440e+01
1.666702836433082285e-02 3.456445443936551243e+01 3.478441324694595949e+01
2.222270448577443047e-02 3.457268467365995690e+01 3.479288024482489305e+01
2.777838060721803809e-02 3.458094446626572704e+01 3.480137663125573511e+01
3.333405672866164571e-02 3.458923381718283707e+01 3.480990240623848564e+01
3.888973285010525333e-02 3.459755272641127988e+01 3.481845756977314466e+01
4.444540897154886094e-02 3.460590119395104836e+01 3.482704212185971215e+01
5.000108509299246856e-02 3.461427921980215672e+01 3.483565606249819524e+01
5.555676121443607618e-02 3.462268680396459786e+01 3.484429939168857970e+01
6.111243733587968380e-02 3.463112394643837177e+01 3.485297210943087975e+01
6.666811345732329142e-02 3.463959064722347847e+01 3.486167421572508829e+01
7.222378957876690597e-02 3.464808690631992505e+01 3.487040571057120530e+01
7.777946570021050665e-02 3.465661272372769730e+01 3.487916659396923080e+01
8.333514182165410733e-02 3.466516809944680944e+01 3.488795686591916478e+01
8.889081794309772189e-02 3.467375303347724724e+01 3.489677652642100725e+01
9.444649406454133644e-02 3.468236752581902493e+01 3.490562557547475819e+01
1.000021701859849371e-01 3.469101157647213540e+01 3.491450401308042473e+01
1.055578463074285378e-01 3.469968518543657865e+01 3.492341183923799264e+01
1.111135224288721524e-01 3.470838835271235467e+01 3.493234905394747614e+01
1.166691985503157669e-01 3.471712107829946348e+01 3.494131565720886812e+01
1.222248746717593676e-01 3.472588336219790506e+01 3.495031164902216858e+01
1.277805507932029683e-01 3.473467520440768652e+01 3.495933702938737753e+01
1.333362269146465828e-01 3.474349660492879366e+01 3.496839179830449496e+01
1.388919030360901974e-01 3.475234756376124068e+01 3.497747595577352087e+01
1.444475791575338119e-01 3.476122808090501337e+01 3.498658950179445526e+01
1.500032552789773987e-01 3.477013815636012595e+01 3.499573243636730524e+01
1.555589314004210133e-01 3.477907779012657130e+01 3.500490475949205660e+01
1.611146075218646279e-01 3.478804698220434943e+01 3.501410647116872354e+01
1.666702836433082147e-01 3.479704573259346034e+01 3.502333757139729897e+01
1.722259597647518292e-01 3.480607404129390403e+01 3.503259806017778288e+01
1.777816358861954438e-01 3.481513190830568760e+01 3.504188793751017528e+01
1.833373120076390583e-01 3.482421933362879685e+01 3.505120720339447615e+01
1.888929881290826729e-01 3.483333631726324597e+01 3.506055585783068551e+01
1.944486642505262597e-01 3.484248285920902077e+01 3.506993390081880335e+01
2.000043403719698742e-01 3.485165895946613546e+01 3.507934133235883678e+01
2.055600164934134888e-01 3.486086461803458292e+01 3.508877815245077159e+01
2.111156926148570756e-01 3.487009983491436316e+01 3.509824436109462198e+01
2.166713687363006902e-01 3.487936461010547617e+01 3.510773995829038086e+01
2.222270448577443047e-01 3.488865894360792197e+01 3.511726494403804821e+01
2.277827209791879193e-01 3.489798283542170054e+01 3.512681931833762405e+01
2.333383971006315338e-01 3.490733628554681900e+01 3.513640308118910838e+01
2.388940732220751206e-01 3.491671929398326313e+01 3.514601623259250118e+01
2.444497493435187352e-01 3.492613186073104714e+01 3.515565877254780958e+01
2.500054254649623497e-01 3.493557398579015683e+01 3.516533070105501935e+01
2.555611015864059365e-01 3.494504566916060639e+01 3.517503201811414471e+01
2.611167777078495789e-01 3.495454691084238874e+01 3.518476272372517144e+01
2.666724538292931657e-01 3.496407771083550386e+01 3.519452281788811376e+01
2.722281299507367525e-01 3.497363806913995177e+01 3.520431230060296457e+01
2.777838060721803948e-01 3.498322798575573245e+01 3.521413117186972386e+01
2.833394821936239816e-01 3.499284746068285301e+01 3.522397943168839163e+01
2.888951583150676239e-01 3.500249649392129925e+01 3.523385708005896788e+01
2.944508344365112107e-01 3.501217508547107826e+01 3.524376411698145972e+01
3.000065105579547975e-01 3.502188323533219716e+01 3.525370054245585294e+01
3.055621866793984398e-01 3.503162094350464884e+01 3.526366635648216175e+01
3.111178628008420266e-01 3.504138820998843329e+01 3.527366155906037193e+01
3.166735389222856134e-01 3.505118503478355052e+01 3.528368615019049770e+01
3.222292150437292557e-01 3.506101141789000053e+01 3.529374012987253195e+01
3.277848911651728425e-01 3.507086735930778332e+01 3.530382349810647469e+01
3.333405672866164293e-01 3.508075285903689888e+01 3.531393625489232591e+01
3.388962434080600716e-01 3.509066791707734723e+01 3.532407840023008561e+01
3.444519195295036584e-01 3.510061253342913545e+01 3.533424993411976089e+01
3.500075956509473007e-01 3.511058670809224935e+01 3.534445085656133756e+01
3.555632717723908875e-01 3.512059044106670314e+01 3.535468116755482981e+01
3.611189478938344743e-01 3.513062373235248970e+01 3.536494086710022344e+01
3.666746240152781167e-01 3.514068658194960904e+01 3.537522995519753266e+01
3.722303001367217035e-01 3.515077898985806115e+01 3.538554843184675036e+01
3.777859762581653458e-01 3.516090095607784605e+01 3.539589629704787654e+01
3.833416523796089326e-01 3.517105248060896372e+01 3.540627355080091121e+01
3.888973285010525194e-01 3.518123356345141417e+01 3.541668019310585436e+01
3.944530046224961617e-01 3.519144420460520450e+01 3.542711622396271309e+01
4.000086807439397485e-01 3.520168440407032051e+01 3.543758164337147321e+01
4.055643568653833353e-01 3.521195416184677640e+01 3.544807645133214891e+01
4.111200329868269776e-01 3.522225347793456507e+01 3.545860064784473309e+01
4.166757091082705644e-01 3.523258235233367941e+01 3.546915423290921865e+01
4.222313852297141512e-01 3.524294078504413363e+01 3.547973720652561980e+01
4.277870613511577935e-01 3.525332877606592064e+01 3.549034956869392943e+01
4.333427374726013803e-01 3.526374632539904752e+01 3.550099131941414754e+01
4.388984135940450226e-01 3.527419343304350008e+01 3.551166245868628124e+01
4.444540897154886094e-01 3.528467009899928541e+01 3.552236298651031632e+01
4.500097658369321962e-01 3.529517632326641063e+01 3.553309290288625988e+01
4.555654419583758385e-01 3.530571210584486153e+01 3.554385220781411903e+01
4.611211180798194254e-01 3.531627744673465230e+01 3.555464090129388666e+01
4.666767942012630677e-01 3.532687234593577585e+01 3.556545898332556277e+01
4.722324703227066545e-01 3.533749680344823219e+01 3.557630645390914026e+01
4.777881464441502413e-01 3.534815081927202129e+01 3.558718331304463334e+01
4.833438225655938836e-01 3.535883439340714318e+01 3.559808956073204200e+01
4.888994986870374704e-01 3.536954752585359785e+01 3.560902519697135205e+01
4.944551748084810572e-01 3.538029021661138529e+01 3.561999022176257057e+01
5.000108509299246995e-01 3.539106246568051262e+01 3.563098463510570468e+01
5.055665270513682863e-01 3.540186427306096562e+01 3.564200843700074017e+01
5.111222031728118731e-01 3.541269563875275850e+01 3.565306162744769125e+01
5.166778792942554599e-01 3.542355656275587705e+01 3.566414420644655081e+01
5.222335554156991577e-01 3.543444704507033549e+01 3.567525617399731885e+01
5.277892315371427445e-01 3.544536708569612671e+01 3.568639753009999538e+01
5.333449076585863313e-01 3.545631668463325070e+01 3.569756827475458039e+01
5.389005837800299181e-01 3.546729584188170747e+01 3.570876840796107388e+01
5.444562599014735049e-01 3.547830455744150413e+01 3.571999792971947585e+01
5.500119360229172027e-01 3.548934283131262646e+01 3.573125684002979341e+01
5.555676121443607896e-01 3.550041066349508867e+01 3.574254513889201235e+01
5.611232882658043764e-01 3.551150805398887655e+01 3.575386282630614687e+01
5.666789643872479632e-01 3.552263500279400432e+01 3.576520990227218988e+01
5.722346405086915500e-01 3.553379150991046487e+01 3.577658636679014137e+01
5.777903166301352478e-01 3.554497757533825109e+01 3.578799221986000134e+01
5.833459927515788346e-01 3.555619319907737719e+01 3.579942746148176980e+01
5.889016688730224214e-01 3.556743838112784317e+01 3.581089209165544673e+01
5.944573449944660082e-01 3.557871312148963483e+01 3.582238611038103926e+01
6.000130211159095950e-01 3.559001742016275927e+01 3.583390951765853316e+01
6.055686972373531818e-01 3.560135127714721648e+01 3.584546231348794265e+01
6.111243733587968796e-01 3.561271469244301358e+01 3.585704449786925352e+01
6.166800494802404664e-01 3.562410766605014345e+01 3.586865607080247997e+01
6.222357256016840532e-01 3.563553019796859900e+01 3.588029703228761491e+01
6.277914017231276400e-01 3.564698228819839443e+01 3.589196738232465833e+01
6.333470778445712268e-01 3.565846393673952264e+01 3.590366712091361023e+01
6.389027539660149246e-01 3.566997514359198362e+01 3.591539624805447772e+01
6.444584300874585114e-01 3.568151590875577739e+01 3.592715476374724659e+01
6.500141062089020982e-01 3.569308623223091104e+01 3.593894266799192394e+01
6.555697823303456850e-01 3.570468611401737036e+01 3.595075996078851688e+01
6.611254584517892718e-01 3.571631555411516246e+01 3.596260664213701830e+01
6.666811345732328586e-01 3.572797455252429444e+01 3.597448271203742820e+01
6.722368106946765565e-01 3.573966310924475920e+01 3.598638817048973948e+01
6.777924868161201433e-01 3.575138122427654963e+01 3.599832301749396635e+01
6.833481629375637301e-01 3.576312889761967995e+01 3.601028725305010880e+01
6.889038390590073169e-01 3.577490612927414304e+01 3.602228087715815263e+01
6.944595151804509037e-01 3.578671291923993891e+01 3.603430388981810495e+01
7.000151913018946015e-01 3.579854926751707467e+01 3.604635629102997285e+01
7.055708674233381883e-01 3.581041517410553610e+01 3.605843808079374213e+01
7.111265435447817751e-01 3.582231063900533030e+01 3.607054925910942700e+01
7.166822196662253619e-01 3.583423566221646439e+01 3.608268982597702035e+01
7.222378957876689487e-01 3.584619024373892415e+01 3.609485978139652218e+01
7.277935719091126465e-01 3.585817438357272380e+01 3.610705912536793250e+01
7.333492480305562333e-01 3.587018808171785622e+01 3.611928785789125129e+01
7.389049241519998201e-01 3.588223133817432142e+01 3.613154597896647857e+01
7.444606002734434069e-01 3.589430415294211940e+01 3.614383348859362144e+01
7.500162763948869937e-01 3.590640652602125016e+01 3.615615038677266568e+01
7.555719525163306916e-01 3.591853845741171369e+01 3.616849667350362552e+01
7.611276286377742784e-01 3.593069994711351711e+01 3.618087234878648673e+01
7.666833047592178652e-01 3.594289099512664620e+01 3.619327741262126352e+01
7.722389808806614520e-01 3.595511160145111518e+01 3.620571186500794880e+01
7.777946570021050388e-01 3.596736176608690982e+01 3.621817570594654256e+01
7.833503331235486256e-01 3.597964148903404435e+01 3.623066893543704481e+01
7.889060092449923234e-01 3.599195077029251166e+01 3.624319155347946264e+01
7.944616853664359102e-01 3.600428960986231175e+01 3.625574356007378185e+01
8.000173614878794970e-01 3.601665800774344461e+01 3.626832495522000954e+01
8.055730376093230838e-01 3.602905596393591026e+01 3.628093573891815282e+01
8.111287137307666706e-01 3.604148347843971578e+01 3.629357591116820458e+01
8.166843898522103684e-01 3.605394055125484698e+01 3.630624547197016483e+01
8.222400659736539552e-01 3.606642718238131806e+01 3.631894442132403356e+01
8.277957420950975420e-01 3.607894337181911482e+01 3.633167275922981077e+01
8.333514182165411288e-01 3.609148911956825145e+01 3.634443048568749646e+01
8.389070943379847156e-01 3.610406442562872087e+01 3.635721760069709063e+01
8.444627704594283024e-01 3.611666929000052306e+01 3.637003410425859329e+01
8.500184465808720002e-01 3.612930371268365803e+01 3.638287999637201153e+01
8.555741227023155870e-01 3.614196769367812578e+01 3.639575527703733115e+01
8.611297988237591738e-01 3.615466123298392631e+01 3.640865994625456636e+01
